id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
712198265362934200,Serviced apartment in Washington · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,93,1,1,2022-12-03,0.08,92,365,0,Exempt
712198276802880782,Serviced apartment in Washington · 2 bedrooms · 3 beds · 2 baths,30283594,Global Luxury Suites,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,145,1,1,2022-12-03,0.08,92,363,0,Exempt
712240302212872635,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,17633,Charlotte,,"Union Station, Stanton Park, Kingman Park",38.89464,-76.99768,Entire home/apt,96,31,0,,,33,270,0,Exempt
712240700029426157,Home in Washington · 2 bedrooms · 3 beds · 1 bath,17633,Charlotte,,"Georgetown, Burleith/Hillandale",38.90456,-77.06033,Entire home/apt,151,31,0,,,33,351,0,Exempt
712374959745150332,Rental unit in Washington · ★4.82 · 2 bedrooms · 2 beds · 1 bath,478854915,Victoria,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92858,-77.02866,Entire home/apt,109,2,55,2023-11-19,3.67,2,264,44,Hosted License: 5007242201003126
713817569121329076,Rental unit in Washington · ★4.82 · 2 bedrooms · 2 beds · 1 bath,395664930,Jordan,,"Capitol View, Marshall Heights, Benning Heights",38.88718,-76.93698,Entire home/apt,81,3,34,2023-11-28,2.31,3,258,27,Hosted License: 5007242201001523
714651306276662608,Townhouse in Washington · ★4.94 · 1 bedroom · 2 beds · 1 bath,261762982,Sabri,,"Shaw, Logan Circle",38.90898,-77.02052,Entire home/apt,110,2,62,2023-12-04,4.42,2,0,54,Hosted License: 5007242201001599<br />Unhosted License: 5007262201001600
715132636624165965,Rental unit in Washington · ★4.87 · 2 bedrooms · 2 beds · 1 bath,479313312,Antione,,"Brookland, Brentwood, Langdon",38.93109,-76.97724,Entire home/apt,185,2,15,2023-11-12,1.62,1,363,15,Hosted License: 5007242201002068
715671227080999699,Home in Washington · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,18353179,Kristy,,"Capitol View, Marshall Heights, Benning Heights",38.89068,-76.93312,Private room,51,2,13,2023-11-18,1.03,2,180,12,Hosted License: 5007242201002793
715719805225889970,Condo in Washington · ★4.65 · 5 bedrooms · 5 beds · 3 baths,166149187,S.P.,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92786,-77.0304,Entire home/apt,970,31,20,2023-07-23,1.69,1,90,20,Exempt
716213843783423190,Townhouse in Washington · ★4.79 · 1 bedroom · 1 bed · 1 private bath,150017454,Azeb,,"North Michigan Park, Michigan Park, University Heights",38.9445,-76.99596,Private room,29,3,34,2023-11-17,2.37,4,69,32,Hosted License: 5007242201002319
716481648372058877,Rental unit in Washington · ★5.0 · 1 bedroom · 3 beds · 1 bath,2577711,Juliette,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9331719,-77.02875089999999,Entire home/apt,65,31,3,2023-11-20,0.21,1,365,2,
716628755294869721,Rental unit in Washington · ★4.83 · 1 bedroom · 1 bed · 1 bath,46630199,Home Sweet City,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93371,-77.0615,Entire home/apt,97,28,6,2023-12-14,0.57,93,179,6,Hosted License: 5007242201000678
717251577403124204,Rental unit in Washington · ★4.86 · 1 bedroom · 1 bed · 1 bath,62969643,Marga,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93433,-77.03158,Entire home/apt,123,3,36,2023-11-16,2.38,1,354,23,Hosted License: 5007242201001958
718372210680917645,Condo in Washington · 2 bedrooms · 2 beds · 2 baths,361241838,Ronald,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91267,-77.01386,Entire home/apt,140,22,0,,,2,0,0,Hosted License: 1473960098140966
718751535515325844,Condo in Washington · ★4.93 · 1 bedroom · 1 bed · 1 bath,253075736,Israel,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.8754541,-77.0097438,Entire home/apt,110,2,74,2023-12-10,5.10,1,212,64,Hosted License: 5007242201002336
718979345984608703,Rental unit in Washington · ★4.33 · 2 bedrooms · 2 beds · 1 bath,469509617,Zhe,,"Shaw, Logan Circle",38.91345766135824,-77.01956072799668,Entire home/apt,249,1,14,2023-11-16,1.52,3,0,14,Hosted License: 5007262201002505<br />Unhosted License: 5007262201002505
719065428939405498,Rental unit in Washington · 1 bedroom · 1 bed · 1 shared bath,456983037,Jonathan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93457,-77.02287,Private room,48,31,2,2023-08-31,0.17,6,365,2,
719621206755673465,Townhouse in Washington · 1 bedroom · 1 bed · 1 private bath,479677537,Cortado,,"Capitol Hill, Lincoln Park",38.88928,-76.99312,Private room,117,60,0,,,20,260,0,
719670739622176190,Townhouse in Washington · 1 bedroom · 1 bed · 1 shared bath,479677537,Cortado,,"Capitol Hill, Lincoln Park",38.89035,-76.99113,Private room,117,60,0,,,20,262,0,
719678905731927939,Resort in Washington · 1 bedroom · 3 beds · 1 private bath,475690891,Blair,,"Dupont Circle, Connecticut Avenue/K Street",38.9046204209672,-77.0398562500148,Private room,,1,0,,,2,0,0,Exempt
719679108109812179,Resort in Washington · 1 bedroom · 3 beds · 1 private bath,475690891,Blair,,"Dupont Circle, Connecticut Avenue/K Street",38.9046204209672,-77.0398562500148,Private room,,1,0,,,2,0,0,Exempt
719698555573286562,Resort in Washington · 1 bedroom · 2 beds · 1 private bath,475751686,Marie,,"West End, Foggy Bottom, GWU",38.9069057450468,-77.0493202827982,Private room,,1,0,,,2,0,0,Exempt
719698768444053585,Resort in Washington · 2 bedrooms · 3 beds · 2 baths,475751686,Marie,,"West End, Foggy Bottom, GWU",38.9069057450468,-77.0493202827982,Private room,,1,0,,,2,0,0,Exempt
719799558124655263,Townhouse in Washington · 1 bedroom · 1 bed · 1 shared bath,479677537,Cortado,,"Capitol Hill, Lincoln Park",38.88928,-76.99307,Private room,110,60,2,2023-05-15,0.17,20,239,2,
719808021596370005,Home in Washington · 1 bedroom · 1 bed · 1 private bath,479677537,Cortado,,"Capitol Hill, Lincoln Park",38.89045,-76.99131,Private room,124,60,0,,,20,265,0,
719812015409579505,Home in Washington · 5 bedrooms · 4 beds · 3 baths,479677537,Cortado,,"Capitol Hill, Lincoln Park",38.8900973,-76.9922412,Entire home/apt,561,60,0,,,20,236,0,
720440206382753187,Rental unit in Washington · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,456983037,Jonathan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93392,-77.02319,Private room,45,31,3,2023-11-10,0.35,6,333,3,
720440857971805867,Rental unit in Washington · ★4.82 · 1 bedroom · 1 bed · 1 bath,39930655,Sojourn,,"Dupont Circle, Connecticut Avenue/K Street",38.91352,-77.03763,Entire home/apt,212,31,17,2023-05-13,1.34,234,365,14,Exempt
720449168088985754,Guest suite in Washington · ★4.90 · 1 bedroom · 1 bed · 1 private bath,73186059,Nicholas,,Historic Anacostia,38.86063,-76.97846,Private room,80,1,39,2023-11-05,2.77,1,316,31,Hosted License: 5007242201002360
720522875946516994,Rental unit in Washington · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,456983037,Jonathan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93435,-77.02261,Private room,43,31,4,2023-09-22,0.33,6,138,4,
720922295143925590,Rental unit in Washington · ★4.92 · 2 bedrooms · 2 beds · 1 bath,487806,Stay Bubo,,"Union Station, Stanton Park, Kingman Park",38.90097,-77.00126,Entire home/apt,78,1,59,2023-12-05,4.00,32,71,44,Hosted License: 5007242201002219
721959879086681885,Rental unit in Washington · ★4.80 · 2 bedrooms · 3 beds · 2 baths,184627696,David,,"River Terrace, Benning, Greenway, Dupont Park",38.88617,-76.95613,Entire home/apt,104,3,46,2023-11-22,3.07,2,160,32,Hosted License: 5007242201002169<br />Unhosted License: 5007262201002170
723011473004142690,Home in Washington · 2 bedrooms · 1 bed · 1 bath,437660791,Eddie-HostelChic,,"Congress Heights, Bellevue, Washington Highlands",38.83888044231167,-77.0046775745391,Entire home/apt,150,1,0,,,28,353,0,Exempt
723020252997289736,Condo in Washington · ★4.81 · 1 bedroom · 2 beds · 1 bath,78343666,Aviana,,"Dupont Circle, Connecticut Avenue/K Street",38.90919430710057,-77.03484300523996,Entire home/apt,,1,27,2023-11-27,4.15,1,0,27,Unhosted License: 5007262201002419
723362124649775369,Guest suite in Washington · ★5.0 · 1 bedroom · 1 bed · 1 bath,4222740,Gregory,,"Brightwood Park, Crestwood, Petworth",38.94327,-77.02228,Entire home/apt,,2,23,2023-10-29,1.58,1,0,22,Hosted License: 5007242201002349
723981167518559592,Guest suite in Washington · ★4.97 · 1 bedroom · 1 bed · 1 bath,27946960,Robin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91537,-77.01013,Entire home/apt,110,2,39,2023-12-17,3.21,1,86,39,Hosted License: 5007242201002137
724070642390907118,Townhouse in Washington · ★4.86 · 3 bedrooms · 5 beds · 3.5 baths,22094228,Craig,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.94782,-77.00908,Entire home/apt,297,2,14,2023-11-25,0.98,1,326,11,Hosted License: 5007242201002293<br />Unhosted License: 5007262201002294
724627448496130522,Home in Washington · 4 bedrooms · 4 beds · 2.5 baths,479677537,Cortado,,"Union Station, Stanton Park, Kingman Park",38.89393,-76.9997,Entire home/apt,455,60,0,,,20,362,0,
724820910991848964,Guest suite in Washington · ★4.98 · 2 bedrooms · 2 beds · 1 bath,2646613,Jeremiah,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86286,-76.96563,Entire home/apt,68,2,64,2023-12-16,4.44,1,55,57,Hosted License: 5007242201002321
725386168873512113,Rental unit in Washington · 1 bedroom · 3 beds · 1 bath,46630199,Home Sweet City,,"Capitol Hill, Lincoln Park",38.88419,-76.99196,Entire home/apt,119,31,2,2023-10-19,0.30,93,165,2,
725566997671992517,Condo in Washington · ★5.0 · 2 bedrooms · 2 beds · 1 bath,481329106,Robinson & Venter Properties,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9063272,-76.97646940000001,Entire home/apt,129,2,5,2023-12-08,2.34,1,0,5,Exempt
726034264691372841,Serviced apartment in Washington · ★4.47 · 2 bedrooms · 3 beds · 2 baths,30283594,Global Luxury Suites,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,145,1,134,2023-12-03,9.88,92,0,133,Exempt
726115044516191284,Guest suite in Washington · ★5.0 · 1 bedroom · 2 beds · 1 bath,87407920,Jose,,"Brightwood Park, Crestwood, Petworth",38.9504876,-77.0241746,Entire home/apt,65,31,4,2023-07-14,0.37,1,7,4,
726195300926318231,Guest suite in Washington · ★4.90 · 1 bedroom · 1 bed · 1 bath,4431073,Steph,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91689,-77.01449,Entire home/apt,114,3,20,2023-11-18,1.76,1,0,20,Hosted License: 5007242201002365
726199037925351013,Rental unit in Washington · ★4.93 · 1 bedroom · 1 bed · 1 bath,481450323,Karen,,"Takoma, Brightwood, Manor Park",38.96153,-77.01138,Entire home/apt,88,2,59,2023-12-10,4.09,1,348,46,Hosted License: 5007242201002355
726212055760366154,Guest suite in Washington · ★5.0 · 1 bedroom · 1 bed · 1 bath,97380647,Cat,,"Union Station, Stanton Park, Kingman Park",38.89746,-76.97189,Entire home/apt,121,2,19,2023-10-21,2.07,1,290,19,Hosted License: 5007242201002345
726786557114630026,Serviced apartment in Washington · ★4.76 · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,90,1,17,2023-11-16,1.23,92,365,7,Exempt
726895154396322806,Home in Washington · ★4.87 · 3 bedrooms · 3 beds · 2 baths,70098073,Madison,,"Shaw, Logan Circle",38.9097855301051,-77.02347633439332,Entire home/apt,211,1,45,2023-11-25,3.10,2,329,32,Hosted License: 5007242201002351
726902115423579838,Townhouse in Washington · ★4.65 · 1 bedroom · 1 bed · 1 bath,201942102,Rafi,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.89859,-76.97286,Entire home/apt,90,2,63,2023-12-16,4.32,1,177,54,Exempt
726920545177005206,Home in Washington · ★5.0 · 1 bedroom · 3 beds · 1 bath,5098569,Gillian,,"Friendship Heights, American University Park, Tenleytown",38.95562,-77.08772,Entire home/apt,282,2,12,2023-10-26,0.88,1,0,9,Hosted License: 5007242201002370<br />Unhosted License: 5007262201002371
727599291647755340,Guest suite in Washington · ★4.98 · 1 bedroom · 1 bed · 1 bath,52866506,Angela,,"Shaw, Logan Circle",38.908928,-77.0191627,Entire home/apt,138,2,59,2023-11-27,4.19,1,313,56,Hosted License: 5007242201002009
728023437924039960,Rental unit in Washington · ★4.99 · 1 bedroom · 1 bed · 1 bath,481760027,William,,"Union Station, Stanton Park, Kingman Park",38.89883,-76.99643,Entire home/apt,129,2,84,2023-12-09,6.30,1,180,77,Hosted License: 5007242201002453
728241871159235839,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,110602437,Ehab,,"Near Southeast, Navy Yard",38.8788507,-77.0060462,Entire home/apt,110,31,0,,,1,255,0,
728323493910094842,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,465622456,David,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92434,-77.03896,Entire home/apt,65,31,1,2023-10-01,0.38,1,99,1,
728346485754606443,Guest suite in Washington · ★4.87 · 2 bedrooms · 2 beds · 2 baths,195304747,Arinze,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90164358717357,-76.98313170432195,Entire home/apt,105,1,15,2023-12-02,2.06,1,69,15,Hosted License: 5007242201002637
728553613640635497,Serviced apartment in Washington · 1 bedroom · 2 beds · 1 bath,30283594,Global Luxury Suites,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,93,1,2,2023-01-31,0.15,92,365,1,Exempt
728757785128657330,Condo in Washington · ★5.0 · 2 bedrooms · 2 beds · 2 baths,34933563,Ami,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91568,-77.01885,Entire home/apt,175,3,8,2023-11-15,0.92,1,45,8,Exempt
729100606757697884,Townhouse in Washington · ★4.67 · 1 bedroom · 2 beds · 1 bath,71220366,Shaola,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93298559999999,-77.031449,Entire home/apt,105,2,24,2023-11-25,1.77,1,73,21,Hosted License: 5007242201002411
729590022712271480,Serviced apartment in Washington · ★4.86 · 2 bedrooms · 2 beds · 1 bath,18715163,Thomas,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92465,-77.02502,Entire home/apt,289,2,22,2023-11-12,1.59,1,351,19,Exempt
729846496062615280,Home in Washington · ★4.85 · 3 bedrooms · 5 beds · 2.5 baths,108751582,Dominic,,"Brightwood Park, Crestwood, Petworth",38.95473,-77.01243,Entire home/apt,351,2,32,2023-11-27,2.31,1,0,28,Hosted License: 5007242201002388
730261678675490814,Rental unit in Washington · 3 bedrooms · 1 bed · 0 shared baths,294545484,June,,"Dupont Circle, Connecticut Avenue/K Street",38.90639643639509,-77.03797783050513,Private room,56,90,0,,,114,362,0,
730272089280760685,Rental unit in Washington · 1 bedroom · 1 bed · 0 shared baths,294545484,June,,"Dupont Circle, Connecticut Avenue/K Street",38.91348,-77.04309,Private room,60,90,0,,,114,362,0,
730274636251620111,Rental unit in Washington · 1 bedroom · 1 bed · 0 shared baths,294545484,June,,"Dupont Circle, Connecticut Avenue/K Street",38.91357,-77.04163,Private room,69,90,0,,,114,219,0,
730295129907087979,Rental unit in Washington · Studio · 1 bed · 1 bath,107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.900777,-77.016936,Entire home/apt,133,32,0,,,234,201,0,
730381698103576847,Rental unit in Washington · ★4.96 · 1 bedroom · 1 bed · 1 bath,34851986,Ruth,,"Union Station, Stanton Park, Kingman Park",38.89435,-76.99577,Entire home/apt,102,2,45,2023-12-12,3.20,1,0,38,Hosted License: 5007242201002377<br />Unhosted License: 5007262201002378
731194008566699567,Townhouse in Washington · 2 bedrooms · 3 beds · 2.5 baths,33579876,D,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86823,-76.96625,Private room,120,31,0,,,4,364,0,
731220269166283754,Condo in Washington · ★4.76 · 2 bedrooms · 2 baths,14324494,Rayna,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90339,-76.98568,Entire home/apt,179,2,61,2023-12-04,4.64,1,0,57,Exempt
731932732471153066,Condo in Washington · 1 bedroom · 2 beds · 1 bath,149714218,Hana,,"Takoma, Brightwood, Manor Park",38.9752,-77.02558,Entire home/apt,75,180,0,,,1,275,0,
732489843692927210,Rental unit in Washington · ★4.77 · 2 bedrooms · 2 beds · 1 bath,482628161,Kwan,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87236,-76.98083,Entire home/apt,135,1,76,2023-12-03,5.31,5,0,61,Hosted License: 5007242201002383
733313892352170296,Townhouse in Washington · ★5.0 · 2 bedrooms · 2 beds · 2 baths,6758479,Safa,,"Union Station, Stanton Park, Kingman Park",38.900756605693516,-76.9955420455219,Entire home/apt,180,2,62,2023-12-11,5.52,1,275,62,Hosted License: 5007242201002431
733836944622675918,Townhouse in Washington · ★5.0 · 2 bedrooms · 2 beds · 2 baths,1807142,Farbod,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9187,-77.01406,Entire home/apt,266,4,3,2023-07-01,0.35,5,89,3,Hosted License: 5007242201001735
733854448074657745,Townhouse in Washington · 6 bedrooms · 6 beds · 4 baths,1807142,Farbod,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91744,-77.01181,Entire home/apt,804,5,0,,,5,265,0,Hosted License: 5007242201001735
733857601151234603,Townhouse in Washington · ★4.92 · 4 bedrooms · 4 beds · 3.5 baths,482858079,Glorie,,"Capitol View, Marshall Heights, Benning Heights",38.88686,-76.92517,Entire home/apt,277,2,53,2023-12-11,3.83,1,365,49,Hosted License: 5007242201002108
733864645378379192,Townhouse in Washington · 4 bedrooms · 4 beds · 2 baths,1807142,Farbod,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91882,-77.01376,Entire home/apt,445,6,1,2023-11-28,1,5,348,1,Hosted License: 5007242201001735
734195167750323640,Townhouse in Washington · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,482937984,Meridith,,"Shaw, Logan Circle",38.9113235,-77.0201338,Entire home/apt,,90,19,2023-03-15,1.35,2,0,12,Exempt
734227486139926823,Rental unit in Washington · ★4.92 · 1 bedroom · 1 bed · 1 bath,39930655,Sojourn,,"Dupont Circle, Connecticut Avenue/K Street",38.91211,-77.03787,Entire home/apt,130,2,13,2023-09-16,0.99,234,314,10,Hosted License: 5007242201002018
734235590770298593,Rental unit in Washington · ★4.67 · 1 bedroom · 2 beds · 1 bath,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.88285264301635,-77.00010987066811,Entire home/apt,99,2,3,2023-12-04,0.35,234,341,3,Exempt
734352912909174887,Home in Washington · ★4.40 · 7 bedrooms · 8 beds · 6.5 baths,5243080,Michael,,"Shaw, Logan Circle",38.91359,-77.02435,Entire home/apt,786,2,35,2023-11-25,2.57,6,280,32,Hosted License: 5007242201001530
734913861543707592,Rental unit in Washington · ★5.0 · 1 bedroom · 2 beds · 1 bath,32630954,Edward,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91973924597034,-77.01420720748527,Entire home/apt,83,2,44,2023-12-03,3.91,2,72,44,Hosted License: 5007242201002472
